vendorId,productId,Product Owner,Vendor Title,Warehouse Availability,Product Category,Product Title,Inventory,Re-Order_Point,Quantity to Send (15 working days),State,#Shipment in Progress,Warehouse Name,City
433bdf0a-5e6a-428a-8a9b-5fe42dbce458,745f8463-ca9d-40b4-ac2b-de16773f9a83,Retail,مجتمع خودرویی تشریفات (منطقه 20 - شهرری),0.0,Bestseller,ایرانول ریسینگ (SL 10W40) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتو سرویس عرشیا(شهریار - رزکان),-,0,ضد یخ بهمن بهران 1 لیتری ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو لاستیک مکسس (منطقه 4 - تهرانپارس),-,0,شمع NGK انژکتوری 206 تیپ 5 و 6 پایه بلند فیلر 11 کد 91823,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,هایپر کار (منطقه 7 - مرودشت),-,0,شیلنگ منبع انبساط ایساکو رانایی مناسب خودرو پژو 206 / 207 / رانا,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس تهرانی(منطقه 14 - بلوار ابوذر),-,0,لنت جلو مناسب پژو 206 تیپ 2و3 مدرن تندیس,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس ایلیا (اصفهان - بعثت),-,0,روغن گیربکس نفت پارس مدوس (85W90) 946 میلی‌لیتر فلزی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه سایپا یدک دیزجی (منطقه 15-مسعودیه),-,0,دیسک و صفحه پراید سیکو سایپا PY6,0.0,0.0,0.0,🟥Supply Needed,-,-,0
4f8e6368-833a-4193-b68f-d56cbaaf6d8e,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,لاستیک مهران( جاجرود),211.0,Bestseller,لاستیک بارز 185/65 R14,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتو سرویس داود افخمی (تبریز - رواسان),-,0,لنت ترمز دیسکی جلو تیبا (طرح ریو) عظام,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس مردم دار (منطقه 20 - میدان غیبی),-,0,لنت ترمز عقب پراید امکو,0.0,0.0,0.0,🟥Supply Needed,-,-,0
9812b596-c6bb-4df8-ab86-4f6cea409500,700b9354-5903-47f4-aaef-e8574f313588,Retail,تعویض روغن عالی پور(اصفهان -شاهین شهر),0.0,Bestseller,پلاتینیوم اسپیدی (SM 20W50) 4 لیتری فلزی ,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,اصفهان
271497c5-ee4b-4c49-878a-887d6ab5ecdc,1de1066c-594e-432d-a4a8-7e54fb344904,Retail,اتوسرویس پردیس (شهر جدید پردیس),0.0,Bestseller,ایرانول 16000 (SL 20W50) 4 لیتری فلزی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
96427a07-1eab-4d7b-8cca-3282140eec3f,3721d8e6-a2f5-4fc6-ace1-601ecbfb2e85,Retail,اتو سرویس گذر (بیمه-منطقه5),0.0,Bestseller,بهران سوپر پیشتاز  (SL 20W50)  4 لیتری پلاستیکی,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتو سرویس مینی سیتی (مینی سیتی - منطقه 1),-,0,فیلتر هوا امان پژو 206 SD کوتاه کد AFA4007,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس پارس (رباط کریم - خیابان صیاد شیرازی),-,0,فیلتر هوا توردار امان پراید انژکتور کد AFA4002 ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس حیدرخیری (مشهد - چناران),-,0,روشویی خودرو های داخلی تیپ 1 و 2,0.0,0.0,0.0,🟥Supply Needed,-,-,0
271497c5-ee4b-4c49-878a-887d6ab5ecdc,581df5dd-0f81-4c6b-88df-f469a8c66cc5,Retail,اتوسرویس پردیس (شهر جدید پردیس),0.0,Bestseller,اسپیدی سوپر پاور اسپشیال (SL 10W40)4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,فروشگاه لنت مدرن تندیس(مشهد - امام رضا),-,0,لنت جلو مناسب سمند ملی،دنا EF7 مدرن تندیس,0.0,0.0,0.0,🟥Supply Needed,-,-,0
d5ca31bf-56b4-47f6-b0bb-e3305f2aa3fa,3a2560d8-d89d-4296-bbf0-f54e61461055,Retail,"اتو سرویسA,F(بهارستان - نسیم شهر)",0.0,Bestseller,یوروپیوم اسپیدی (SJ 10W40) 3.5 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,هایپر کار (منطقه 7 - مرودشت),-,0,تسمه دینام ایساکو 6PK-1568 مناسب خودرو پژو 206 / رانا / 207 فرمان هیدرولیک,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس صدرا (منطقه 11 - جمالزاده),-,0,لنت جلو تیبا ریو آماتا صمد GOLD ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس انور (رباط کریم),-,0,فیلتر کابین سرکان پژو ( 405 - پارس -RD -روآ ) کد 0971,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس میرزایی (قم _ زنبیل آباد),-,0,تیغه برف پاکن پنگوئن 18 اینچ پرایدی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
e1076022-29f5-474f-8971-178d33b9e066,6e167f77-135d-49b3-b903-ca43c986e979,Retail,تاپ‌سرویس راژ ور (کرج - شاهین ویلا),0.0,Expensive & Uncertain,لاستیک کویر 205/60 R14,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
0,0,Retail,اتوسرویس کاظمی (منطقه 5- اکباتان),-,0,لنت ترمز جلو تیبا امکو,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس سید(منطقه4 - هروی),-,0,تیغه برف پاکن امکو پراید,0.0,0.0,0.0,🟥Supply Needed,-,-,0
972e5e85-7e97-446c-979e-98d8d5fba3f7,a1fc940d-cacc-4b90-bc7d-2a07d1b521fa,Retail,اتوسرویس ایلیا (اصفهان - بعثت),1.0,Bestseller,لاستیک کویر 165/65 R13,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,اصفهان
f8081c26-19a9-4bae-9c14-4b368e2eb44c,a93a4b77-b05e-4301-9670-13da98c4fc3e,Retail,اتو سرویس مینی سیتی (مینی سیتی - منطقه 1),0.0,Bestseller,فلومکس مگاتک اکو (SL 20W50) 4 لیتری فلزی,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس توپولیها (فردیس - بلوار کلهر),-,0,لنت جلو ریو، تیبا 2، کوییک، ساینا پارس آبی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
271497c5-ee4b-4c49-878a-887d6ab5ecdc,798ca945-54af-4bf9-9179-084d8d06d368,Retail,اتوسرویس پردیس (شهر جدید پردیس),0.0,Bestseller,بهران رانا (SM 10W40) 4 لیتری پلاستیکی,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس کارکن (منطقه 9 -  خیابان امام محمدباقر),-,0,فیلتر روغن امان پژو 405 کد AFL0104,0.0,0.0,0.0,🟥Supply Needed,-,-,0
4e2495b6-8cfe-4aed-aa9e-950d51f20388,32576213-b6dd-4744-addf-b7e3f084bb35,Retail,اتو سرویس راستین (کرج- ملارد),0.0,Bestseller,سوپر پاور اسپیدی (SL 20W50) 4 لیتری پلاستیکی ,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
0,0,Retail,اتوسرویس کریمی ( مشهد- مفتح),-,0,فیلتر هوا سرکان کاغذی سمند EF7 کد 1296,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس غیاثوند (تهران - شهرقدس),-,0,لنت ترمز دیسکی جلو پراید عظام,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,پارس اسپرت (منطقه 9 - استاد معین),-,0,لاستیک ای پلاس 205/60 R14,0.0,0.0,0.0,🟥Supply Needed,-,-,0
a9976e9e-8d72-4266-a39f-88fa1adffeaa,472e5dd5-8f82-4a59-a305-02cd68c59f3d,Retail,اتوسرویس محسن(اندیشه - فاز 3),0.0,Expensive & Uncertain,لاستیک کویر 205/60 R15,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس اکبری(منطقه 10 - خیابان آذربایجان),-,0,فیلتر روغن سرکان پژو پارس و 405 کد 7730,0.0,0.0,0.0,🟥Supply Needed,-,-,0
b3267dab-f785-4a8e-8682-8431b66006b4,1de1066c-594e-432d-a4a8-7e54fb344904,Retail,اتوسرویس ملوان (منطقه 4 - تهرانپارس),0.0,Bestseller,ایرانول 16000 (SL 20W50) 4 لیتری فلزی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس برادران محمدی (منطقه 19 - شهرک گلریز),-,0,لنت ترمز عقب تیبا امکو,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس محمودی (اهواز - منبع اب),-,0,فیلتر روغن سرکان کوتاه پژو 206 کد 7793,0.0,0.0,0.0,🟥Supply Needed,-,-,0
f4905d46-c3e8-4605-8187-cfba641d6e8b,de67f06c-ea91-4e74-8bb0-2f9d280277f6,Retail,اتو سرویس شاین (مشهد - صادقیه),0.0,Bestseller,ایرانول16000 مکس (SL 20W50) 4 لیتری فلزی,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-مشهد,مشهد
0,0,Retail,اتوسرویس علمدار ( افسریه - منطقه 15),-,0,لنت ترمز دیسکی جلو پژو 405 عظام,0.0,0.0,0.0,🟥Supply Needed,-,-,0
368e5959-5cf8-401a-980a-3d3a5bc85859,13177f14-88b1-4a3a-872a-5dd891f91131,Retail,اتوسرویس احمدی (کرج - استاندارد ),48.0,Bestseller,لاستیک بارز 205/60 R14,0.0,3.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
0,0,Retail,تاپ‌سرویس راژ ور (کرج - شاهین ویلا),-,0,فیلتر هوا سرکان کاغذی کوتاه پژو 206 کد 1264,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس آقای خادم (مشهد - خادم الشریعه),-,0,سوپر رانا (SN 5W40) 4 لیتری پلاستیکی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,خدمات اتومبیل ملاباقر(منطقه 5 - سیمون بولیوار),-,0,لنت عقب مناسب تیبا مدرن تندیس,0.0,0.0,0.0,🟥Supply Needed,-,-,0
edc3dc66-f992-41e0-a4cf-35397cdbb0be,0a137643-ebd5-42e4-a1ec-7a1b268f126b,Retail,اتوسرویس صدرا (منطقه 11 - جمالزاده),0.0,Bestseller,لاستیک بارز 205/60 R15,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
11679a4d-f4b4-44c9-b4c9-21b4c4336f64,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتوسرویس مردم دار (منطقه 20 - میدان غیبی),211.0,Bestseller,لاستیک بارز 185/65 R14,0.0,5.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,فروشگاه لنت مدرن تندیس(شهریار - کوی صنعت),-,0,لنت عقب مناسب پژو 206 تیپ 5 و پژو207 مدرن تندیس,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,لاستیک فروشی حیدری (منطقه 14 - پاسدار گمنام),-,0,لاستیک ای پلاس 195/60 R15,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس لیوسا (منطقه16 - میدان بهشت),-,0,ایرانول ریسینگ (SL 10W40) 4 لیتری فلزی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,خدمات اتومبیل سلیمانی (پرند - فاز 3),-,0,تیغه برف پاکن پنگوئن 22 اینچ  405 و پارس,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس رحیم زاده (مشهد - تلاش),-,0,تسمه تایم رایکالتون سایپا یدک خودرو پراید،تیبا و ساینا,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,مرکز تعمیرگاهی آفر ( تبریز - کسائی ),-,0,شمع NGK پایه کوتاه تک پلاتین BKR6E-6962,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه لنت مدرن تندیس(کرج - میدان امام حسین),-,0,لنت جلو مناسب پژو 405 و پارس و سمند مدرن تندیس,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,تعویض روغن احمدی (ارومیه - ایوب آباد),-,0,تیغه برف پاکن پنگوئن 20-18اینچ  ریو و تیبا,0.0,0.0,0.0,🟥Supply Needed,-,-,0
09c9013c-01c8-4958-b52f-543e464e494a,b7cf0274-122f-4e48-98c1-c802e9ce9f69,Retail,رینگ و لاستیک کامیاب (اصفهان - شاهین شهر),0.0,Bestseller,لاستیک کویر 175/60 R13,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,اصفهان
0,0,Retail,اتو سرویس ری تاپ (منطقه 20 - شهرری),-,0,لنت جلو مناسب تیبا و ریو مدرن تندیس,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه سایپا یدک دیزجی (منطقه 15-مسعودیه),-,0,لنت ترمز جلو ساینا و کوئیک سایپا یدک (801153),0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,رینگ و لاستیک نعامی (اهواز - بلوار فنی حرفه‌ای),-,0,لنت ترمز جلو پراید  آماتا صمد مدل گلد,0.0,0.0,0.0,🟥Supply Needed,-,-,0
d6110f39-c229-4eef-be6e-52866d2bbe30,80d3de9a-e3f9-43d8-9df1-3d889938d56c,Retail,اتو سرویس عبدی (منطقه 18 - خلیج فارس),0.0,Bestseller,لاستیک کویر 185/65 R15,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس ایلیا (اصفهان - بعثت),-,0,کیت کلاچ پراید Plus X100 (KIT3) عظام,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,رینگ و لاستیک چگینی(کرج  - حصارک),-,0,باتری 55 آمپر صبا باتری(12 ماه گارانتی),0.0,0.0,0.0,🟥Supply Needed,-,-,0
8771b5a3-db72-4efb-962d-e5945c04497f,a57aa90a-94bf-4f86-8fcd-adf5a9d6ddf6,Retail,اتوسرویس سید (ورامین -میدان پلیس),2736.0,Bestseller,بهران سوپر پیشتاز(SL 10W40) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس ایرانخودرو (مشهد - خواجه ربیع),-,0,فیلتر روغن سرکان کوتاه پژو 206 کد 7793,0.0,0.0,0.0,🟥Supply Needed,-,-,0
57904aeb-8c1f-46e4-979e-3b970ee1092c,0ec32f69-3778-4a9c-9752-674637ce9b9b,Retail,اتوسرویس سعید (شیراز - شریف آباد),12.0,Bestseller,بهران پیشتاز (SJ 10W40) 3.5 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,شیراز
0,0,Retail,اتوسرویس آذربایجان (منطقه 4 - خیابان احسان),-,0,کیت کلاچ پژو 405 Plus (KIT3) عظام,0.0,0.0,0.0,🟥Supply Needed,-,-,0
22457ab6-6df4-4e0c-8f3a-d1791a31d949,0ec32f69-3778-4a9c-9752-674637ce9b9b,Retail,اتو سرویس و کارواش نامین (پاکدشت),0.0,Bestseller,بهران پیشتاز (SJ 10W40) 3.5 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتو سرویس عبدی (منطقه 18 - خلیج فارس),-,0,فیلتر روغن سمند EF7 دنا سرکان کد  7110,0.0,0.0,0.0,🟥Supply Needed,-,-,0
77d3501e-6968-44fb-a0da-7ff4d6fe05da,30445ee6-6feb-4168-a4c1-29c6a4d6dc85,Retail,اتوسرویس کرمی(خوش - منطقه 10 ),211.0,Bestseller,لاستیک بارز 185/65 R14,0.0,6.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,اتوسرویس VIP (افسریه - منطقه 15),-,0,بسته 4 عددی شمع موتور پرايد انژكتور تك پلاتين,0.0,0.0,0.0,🟥Supply Needed,-,-,0
82087f05-a0b6-47af-a4f1-dc91782fd5f0,9da99ce4-4328-4fc9-9be4-6f65dea8dd38,Retail,رینگ و لاستیک حسن(مشهد_بابانظر),20.0,Bestseller,لاستیک کویر175/70 R13,0.0,3.0,0.0,🟥Supply Needed,-,مرکز عملیات-مشهد,مشهد
52ad37da-90ba-483f-9f3b-56a7bfab4403,25e553b4-9097-44c1-92c0-9557605753f8,Retail,اتوسرویس آریان (شهرک گلستان - منطقه 22),0.0,Bestseller,بهران رانا (SM 10W40) 5 لیتری پلاستیکی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
ba7ce8fd-1a62-4901-b9e5-9b87c5bdf4dc,745f8463-ca9d-40b4-ac2b-de16773f9a83,Retail,اتوسرویس سام (کرج - مهرشهر),0.0,Bestseller,ایرانول ریسینگ (SL 10W40) 4 لیتری پلاستیکی,0.0,0.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
e7f8a9c7-21d8-45e4-83cb-88fe355629b2,489aace2-4884-42e2-b4a0-66bd6d74df26,Retail,تعویض روغنی یوسفی (شیراز - خیابان پاییز),0.0,Bestseller,فلومکس مگاتک اکو (SL 20W50) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-اصفهان,شیراز
7601d51a-dab6-4834-a8b8-24b99b27e12d,61b1e4ce-32c5-4ec5-b8ef-0917650eb77a,Retail,لاستیک فروشی حیدری (منطقه 14 - پاسدار گمنام),54.0,Bestseller,لاستیک بارز 165/65 R13,0.0,10.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,رینگ و لاستیک چگینی(کرج  - حصارک),-,0,فیلتر هوا پژو پارس 405 سمند موتورهای XU7 سرکان کد 0939,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,رینگ و لاستیک مصطفی ( منطقه 21 - چیتگر شمالی),-,0,لنت عقب تیبا و ساینا پارس آبی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,ترمز و لنت بایسته (مشهد - حجاب),-,0,لنت جلو تیبا کوئیک ساینا  آسیمکو,0.0,0.0,0.0,🟥Supply Needed,-,-,0
d3b2436b-faee-4c9e-b79d-4b84759cd0a4,581df5dd-0f81-4c6b-88df-f469a8c66cc5,Retail,اتوسرویس پاسارگاد(تهران - منطقه 5),0.0,Bestseller,اسپیدی سوپر پاور اسپشیال (SL 10W40)4 لیتری پلاستیکی,0.0,2.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,لوازم یدکی چهچه ( مشهد - توس ),-,0,بلبرینگ چرخ جلو پراید جدید( 356535),0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,تاپ سرویس پرشین (کرج - مهر ویلا),-,0,تیغه برف پاک کن امکو 405,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,تعویض روغنی ایوتوندی(شهریار),-,0,وایر شمع پراید انژکتور طرح زیمنس,0.0,0.0,0.0,🟥Supply Needed,-,-,0
d5ee6686-f53c-40db-b2a9-a0b761f86c72,8737330b-bd43-457d-a9ce-f7a655a8b4d4,Retail,اتوسرویس برادران محمدی (منطقه 19 - شهرک گلریز),0.0,Regular & Fairly Stable,بهران تکتاز (SG 20W50) 4 لیتری فلزی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,فروشگاه ایساکو 4187519 (مشهد- خیام),-,0,غلتک سفت كن تسمه تايم پژو 206 ایساکو 1160102299,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتو سرویس حیدری و پسران (منطقه 16 - یاخچی آباد),-,0,فیلتر هوا سرکان پراید انژکتوری کد 0969,0.0,0.0,0.0,🟥Supply Needed,-,-,0
a7b3ae15-34fb-4f16-80ad-9bdbbd447cad,dbdcea75-3af8-4cbe-85e7-ec51adf8333a,Marketplace,اتوسرویس روغنچی (مشهد - بابانظر39),-,Regular & Fairly Stable,پک زنون (20W50 SG-3.5 L)+فیلتر روغن و هوا مناسب پراید,0.0,3.0,0.0,🟥Supply Needed,-,-,مشهد
cbe076ea-c7f3-4bc6-b13b-cb4d1c8be320,798ca945-54af-4bf9-9179-084d8d06d368,Retail,اتوکلینک خودرو ارمندپور (هشتگرد),0.0,Bestseller,بهران رانا (SM 10W40) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
a72c4fe7-e9cf-4864-b2ef-86874b54728f,643da727-4d51-42a0-bfec-935c95c7432b,Retail,لاستیک محسن (اندیشه فاز 3 - خیابان صنایع),0.0,Bestseller,لاستیک ایران تایر 185/60 R14,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
46cf161b-fa99-4ccd-9c23-050353120d54,798ca945-54af-4bf9-9179-084d8d06d368,Retail,اتو سرویس قزل باش‌ (کرج - مهرشهر),0.0,Bestseller,بهران رانا (SM 10W40) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
0,0,Retail,اتوسرویس فرزاد (تبریز - آذربایجان),-,0,لنت جلو پراید پارس آبی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
faccd2a7-52e3-4ad5-bff5-cc8e1316c1a3,4d0d9b7c-f2e2-4179-b550-5e0f3839fc68,Retail,اتو سرویس وحید (تهرانسر - مطهری),0.0,Bestseller,لاستیک ایران تایر 175/60 R13,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,فروشگاه سایپا یدک دیزجی (منطقه 15-مسعودیه),-,0,کمک فنر عقب پراید عظام,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,کارواش فرتاک سبز( کرج- ملارد),-,0,روشویی و نظافت داخلی مناسب خودروهای داخلی تیپ 1و 2,0.0,0.0,0.0,🟥Supply Needed,-,-,0
b057b2c8-f794-4e7b-b881-8229bedeffcd,d72295d1-8cca-413b-b6c3-2e4b35579443,Retail,اتو لاستیک مکسس (منطقه 4 - تهرانپارس),0.0,0,لاستیک یزد تایر 205/60 R14 ,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,تهران
0,0,Retail,کوئیک سرویس امین (منطقه 8 نارمک),-,0,فیلتر هوا سرکان کاغذی سمند EF7 کد 1296,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,مرکز روغن موتور پارس گاراژ ( تبریز - دروازه تهران ),-,0,تسمه تایم پراید(107YU220) BANDO,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,نمایندگی سایپا یدک عابدینی(منطقه 5-خیابان الغدیر),-,0,لنت ترمز عقب پراید سایپا یدک (561760),0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس میلاد ( اسلامشهر - بلوار خلیج فارس),-,0,فلومکس مگاتک اکو (SL 10W40) 4 لیتری فلزی,0.0,0.0,0.0,🟥Supply Needed,-,-,0
78dda19c-9e36-4dee-b867-7d20e7e20a35,8a3ee040-a1cb-4e5d-8160-9b41601f5469,Retail,تعمیرگاه استاد کاظم (جاده ملارد- خیابان پیک),0.0,Bestseller,بهران رانا (SM 20W50) 4 لیتری پلاستیکی,0.0,1.0,0.0,🟥Supply Needed,-,مرکز عملیات-کهریزک,کرج
0,0,Retail,باطری سازی گودرزی(منطقه 18-خیابان خلیج فارس),-,0,لنت ترمز دیسکی جلو پژو 206تیپ 2 و3 عظام ,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس پیشرو (منطقه 4 - شمیران نو),-,0,شمع NGK انژکتوری 206 تیپ 5 و 6 پایه بلند فیلر 11 کد 91823,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,اتوسرویس کرمی(خوش - منطقه 10 ),-,0,ضد یخ اسپیدی 1 لیتری,0.0,0.0,0.0,🟥Supply Needed,-,-,0
0,0,Retail,فروشگاه ایساکو 4196018 ( کرج - بلوار الغدیر ),-,0,تيغه برف پاك كن با آب پاش (پژو 405)ایساکو 470100197,0.0,0.0,0.0,🟥Supply Needed,-,-,0
